player1_name,player1_age,player1_height,player1_ranking_points,player1_elo,winner_hand_1,winner_hand_2,player1_wins,player1_losses,player1_total_games,player1_W/total_games,player1_Wins_per_surface,player1_Losses_per_surface,player1_total_games_per_surface,player1_W/total_games_per_surface,player1_won_h2h,player2_name,player2_age,player2_height,player2_ranking_points,player2_elo,loser_hand_1,loser_hand_2,player2_wins,player2_losses,player2_total_games,player2_W/total_games,player2_Wins_per_surface,player2_Losses_per_surface,player2_total_games_per_surface,player2_W/total_games_per_surface,player2_won_h2h,games_h2h,player1_winrate,surface_1,surface_2,draw_size_1,draw_size_2,draw_size_3,draw_size_4,draw_size_5,best_of_3,round_1,round_2,round_3,round_4,round_5,round_6,round_7,outcome
Gilles Simon,35.8494182067,183.0,1005.0,1666.6365134904772,0.0,1.0,4.0,5.0,9.0,44.44444444444444,4.0,3.0,7.0,57.142857142857146,0,Tommy Paul,23.463381245700003,,1035.0,1616.1125885767653,0.0,1.0,5.0,7.0,12.0,41.666666666666664,2.0,4.0,6.0,33.333333333333336,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stan Wawrinka,35.6002737851,183.0,2230.0,1796.9231046735165,0.0,1.0,4.0,4.0,8.0,50.0,2.0,2.0,4.0,50.0,0,Daniel Evans,30.4476386037,175.0,1589.0,1735.890146017823,0.0,1.0,8.0,8.0,16.0,50.0,8.0,5.0,13.0,61.53846153846154,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dusan Lajovic,30.3436002738,180.0,1785.0,1598.9754590110065,1.0,0.0,5.0,9.0,14.0,35.714285714285715,0.0,4.0,4.0,0.0,0,Adrian Mannarino,32.3449691992,183.0,1426.0,1631.1952951560095,0.0,1.0,7.0,8.0,15.0,46.666666666666664,7.0,5.0,12.0,58.333333333333336,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Yoshihito Nishioka,25.1006160164,,1052.0,1690.216163524332,1.0,0.0,4.0,6.0,10.0,40.0,2.0,2.0,4.0,50.0,0,Pablo Andujar,34.7761806982,180.0,1024.0,1521.0612231233777,0.0,1.0,2.0,4.0,6.0,33.333333333333336,1.0,2.0,3.0,33.333333333333336,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
John Millman,31.3867214237,183.0,1396.0,1701.1208816948258,0.0,1.0,8.0,7.0,15.0,53.333333333333336,7.0,4.0,11.0,63.63636363636363,1,Miomir Kecmanovic,21.1745379877,,1283.0,1668.8096797011453,0.0,1.0,8.0,6.0,14.0,57.142857142857146,3.0,4.0,7.0,42.857142857142854,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Norbert Gombos,30.2231348392,,682.0,1495.5368037650221,0.0,1.0,3.0,4.0,7.0,42.857142857142854,1.0,3.0,4.0,25.0,1,Marco Cecchinato,28.090349076,,811.0,1550.3936908551902,0.0,1.0,7.0,5.0,12.0,58.333333333333336,0.0,2.0,2.0,0.0,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Nikoloz Basilashvili,28.6926762491,185.0,1395.0,1586.2367633364302,0.0,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0,Jan Lennard Struff,30.524298425700003,,1450.0,1693.4664408482984,0.0,1.0,7.0,8.0,15.0,46.666666666666664,6.0,5.0,11.0,54.54545454545455,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pablo Carreno Busta,29.311430527,188.0,2400.0,1812.6454022497655,0.0,1.0,11.0,6.0,17.0,64.70588235294117,7.0,4.0,11.0,63.63636363636363,0,Hugo Gaston,20.1013004791,,390.0,1534.4111954315526,0.0,0.0,3.0,1.0,4.0,75.0,0.0,0.0,0.0,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Marton Fucsovics,28.733744011,,1047.0,1697.179195570051,0.0,1.0,7.0,4.0,11.0,63.63636363636363,4.0,3.0,7.0,57.142857142857146,0,Borna Coric,23.9671457906,,1820.0,1737.756820634591,0.0,1.0,11.0,6.0,17.0,64.70588235294117,10.0,4.0,14.0,71.42857142857143,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jordan Thompson,26.5379876797,,994.0,1584.424677805118,0.0,1.0,5.0,6.0,11.0,45.45454545454545,4.0,4.0,8.0,50.0,0,Federico Delbonis,30.078028747399998,190.0,816.0,1559.3912791354744,1.0,0.0,4.0,5.0,9.0,44.44444444444444,0.0,2.0,2.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Filip Krajinovic,28.681724845999998,185.0,1628.0,1762.5301097407503,1.0,0.0,7.0,6.0,13.0,53.84615384615385,5.0,4.0,9.0,55.55555555555556,0,Feliciano Lopez,39.1184120465,188.0,953.0,1619.4077646630435,0.0,1.0,3.0,5.0,8.0,37.5,1.0,3.0,4.0,25.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ugo Humbert,22.3545516769,,1466.0,1775.0517205192648,1.0,0.0,12.0,6.0,18.0,66.66666666666667,8.0,3.0,11.0,72.72727272727273,0,Stefanos Tsitsipas,22.225872689899997,,5925.0,1932.8800923146036,0.0,1.0,15.0,6.0,21.0,71.42857142857143,6.0,3.0,9.0,66.66666666666667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Corentin Moutet,21.541409993200002,,838.0,1541.150908660451,0.0,1.0,4.0,5.0,9.0,44.44444444444444,3.0,3.0,6.0,50.0,0,Marin Cilic,32.0958247775,198.0,1280.0,1721.3610409795706,1.0,0.0,6.0,6.0,12.0,50.0,4.0,4.0,8.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Milos Raonic,29.8507871321,196.0,2265.0,1825.3046341020492,0.0,1.0,13.0,5.0,18.0,72.22222222222223,12.0,4.0,16.0,75.0,0,Pierre Hugues Herbert,29.6290212183,188.0,787.0,1644.0258313514712,0.0,1.0,3.0,4.0,7.0,42.857142857142854,2.0,2.0,4.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Matteo Berrettini,24.5585215606,,3075.0,1792.1458901465483,0.0,1.0,8.0,4.0,12.0,66.66666666666667,4.0,2.0,6.0,66.66666666666667,0,Marcos Giron,27.277207392199998,,769.0,1572.5264188488002,0.0,1.0,6.0,5.0,11.0,54.54545454545455,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Daniil Medvedev,24.7255304586,,5980.0,1848.765268417197,0.0,1.0,10.0,6.0,16.0,62.5,10.0,4.0,14.0,71.42857142857143,0,Kevin Anderson,34.461327857600004,203.0,780.0,1829.9122260880722,0.0,1.0,7.0,6.0,13.0,53.84615384615385,5.0,3.0,8.0,62.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Lorenzo Sonego,25.4811772758,,1543.0,1679.3331590579219,0.0,1.0,10.0,7.0,17.0,58.8235294117647,5.0,3.0,8.0,62.5,0,Alex De Minaur,21.708418891199997,,1815.0,1805.1765955353906,0.0,1.0,9.0,5.0,14.0,64.28571428571429,9.0,3.0,12.0,75.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Alejandro Davidovich Fokina,21.412731006199998,,963.0,1635.4445366359348,0.0,1.0,10.0,5.0,15.0,66.66666666666667,9.0,3.0,12.0,75.0,0,Benjamin Bonzi,24.3997262149,,346.0,1519.366876209793,0.0,0.0,2.0,1.0,3.0,66.66666666666667,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Richard Gasquet,34.3764544832,185.0,1030.0,1675.7050570493132,0.0,1.0,3.0,5.0,8.0,37.5,3.0,4.0,7.0,42.857142857142854,0,Diego Schwartzman,28.213552361399998,170.0,3285.0,1850.7414971614346,0.0,1.0,14.0,6.0,20.0,70.0,4.0,3.0,7.0,57.142857142857146,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Andrey Rublev,23.0362765229,,3839.0,2005.4802462215805,0.0,1.0,24.0,4.0,28.0,85.71428571428571,14.0,2.0,16.0,87.5,0,Radu Albot,30.9760438056,,772.0,1583.0968069518865,0.0,1.0,5.0,5.0,10.0,50.0,4.0,3.0,7.0,57.142857142857146,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Tommy Paul,23.463381245700003,,1035.0,1634.4230379798594,0.0,1.0,6.0,7.0,13.0,46.15384615384615,3.0,4.0,7.0,42.857142857142854,0,Stan Wawrinka,35.6002737851,183.0,2230.0,1810.1409919896203,0.0,1.0,5.0,4.0,9.0,55.55555555555556,3.0,2.0,5.0,60.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Mannarino,32.3449691992,183.0,1426.0,1645.7157557805474,1.0,0.0,8.0,8.0,16.0,50.0,8.0,5.0,13.0,61.53846153846154,0,Yoshihito Nishioka,25.1006160164,,1052.0,1698.9885424297843,1.0,0.0,5.0,6.0,11.0,45.45454545454545,3.0,2.0,5.0,60.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Miomir Kecmanovic,21.1745379877,,1283.0,1686.2933905494274,0.0,1.0,9.0,6.0,15.0,60.0,4.0,4.0,8.0,50.0,0,Alexander Zverev,23.537303216999998,198.0,5015.0,1929.5251640299055,0.0,1.0,17.0,3.0,20.0,85.0,14.0,2.0,16.0,87.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Norbert Gombos,30.2231348392,,682.0,1514.0422712697286,0.0,1.0,4.0,4.0,8.0,50.0,2.0,3.0,5.0,40.0,0,David Goffin,29.9055441478,163.0,2555.0,1734.8947753302914,0.0,1.0,4.0,5.0,9.0,44.44444444444444,4.0,3.0,7.0,57.142857142857146,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Jan Lennard Struff,30.524298425700003,,1450.0,1704.679370408922,0.0,1.0,8.0,8.0,16.0,50.0,7.0,5.0,12.0,58.333333333333336,0,Pablo Carreno Busta,29.311430527,188.0,2400.0,1818.0134614810581,0.0,1.0,12.0,6.0,18.0,66.66666666666667,8.0,4.0,12.0,66.66666666666667,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jordan Thompson,26.5379876797,,994.0,1599.2738380240025,0.0,1.0,6.0,6.0,12.0,50.0,5.0,4.0,9.0,55.55555555555556,0,Borna Coric,23.9671457906,,1820.0,1751.89660225476,0.0,1.0,12.0,6.0,18.0,66.66666666666667,11.0,4.0,15.0,73.33333333333333,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Feliciano Lopez,39.1184120465,188.0,953.0,1641.6496528451507,1.0,0.0,4.0,5.0,9.0,44.44444444444444,2.0,3.0,5.0,40.0,0,Rafael Nadal,34.417522245,185.0,9850.0,2141.36443898628,1.0,0.0,9.0,1.0,10.0,90.0,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ugo Humbert,22.3545516769,,1466.0,1797.8581174517897,1.0,0.0,13.0,6.0,19.0,68.42105263157895,9.0,3.0,12.0,75.0,0,Marin Cilic,32.0958247775,198.0,1280.0,1729.7340717169452,0.0,1.0,7.0,6.0,13.0,53.84615384615385,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Marcos Giron,27.277207392199998,,769.0,1597.4785354179344,0.0,1.0,7.0,5.0,12.0,58.333333333333336,6.0,4.0,10.0,60.0,0,Milos Raonic,29.8507871321,196.0,2265.0,1833.6396894235872,0.0,1.0,14.0,5.0,19.0,73.6842105263158,13.0,4.0,17.0,76.47058823529412,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Daniil Medvedev,24.7255304586,,5980.0,1863.8979048882907,0.0,1.0,11.0,6.0,17.0,64.70588235294117,11.0,4.0,15.0,73.33333333333333,0,Alex De Minaur,21.708418891199997,,1815.0,1815.6220976151103,0.0,1.0,10.0,5.0,15.0,66.66666666666667,10.0,3.0,13.0,76.92307692307692,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alejandro Davidovich Fokina,21.412731006199998,,963.0,1646.289360362749,0.0,1.0,11.0,5.0,16.0,68.75,10.0,3.0,13.0,76.92307692307692,0,Diego Schwartzman,28.213552361399998,170.0,3285.0,1859.2999487004593,0.0,1.0,15.0,6.0,21.0,71.42857142857143,5.0,3.0,8.0,62.5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stan Wawrinka,35.6002737851,183.0,2230.0,1818.6748701235924,0.0,1.0,6.0,4.0,10.0,60.0,4.0,2.0,6.0,66.66666666666667,0,Andrey Rublev,23.0362765229,,3839.0,2008.0660654411618,0.0,1.0,25.0,4.0,29.0,86.20689655172414,15.0,2.0,17.0,88.23529411764706,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Adrian Mannarino,32.3449691992,183.0,1426.0,1664.150011231826,0.0,1.0,9.0,8.0,17.0,52.94117647058823,9.0,5.0,14.0,64.28571428571429,0,Alexander Zverev,23.537303216999998,198.0,5015.0,1935.854494386747,1.0,0.0,18.0,3.0,21.0,85.71428571428571,15.0,2.0,17.0,88.23529411764706,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pablo Carreno Busta,29.311430527,188.0,2400.0,1828.9718014833943,0.0,1.0,13.0,6.0,19.0,68.42105263157895,9.0,4.0,13.0,69.23076923076923,0,Norbert Gombos,30.2231348392,,682.0,1539.033317722921,0.0,1.0,5.0,4.0,9.0,55.55555555555556,3.0,3.0,6.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jordan Thompson,26.5379876797,,994.0,1621.882645481774,1.0,0.0,7.0,6.0,13.0,53.84615384615385,6.0,4.0,10.0,60.0,1,Rafael Nadal,34.417522245,185.0,9850.0,2143.070776047296,0.0,1.0,10.0,1.0,11.0,90.9090909090909,1.0,0.0,1.0,100.0,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Milos Raonic,29.8507871321,196.0,2265.0,1840.1782250299982,0.0,1.0,15.0,5.0,20.0,75.0,14.0,4.0,18.0,77.77777777777777,1,Ugo Humbert,22.3545516769,,1466.0,1810.7604851240503,1.0,0.0,14.0,6.0,20.0,70.0,10.0,3.0,13.0,76.92307692307692,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Diego Schwartzman,28.213552361399998,170.0,3285.0,1866.5591293903965,0.0,1.0,16.0,6.0,22.0,72.72727272727273,6.0,3.0,9.0,66.66666666666667,0,Daniil Medvedev,24.7255304586,,5980.0,1877.6889196919046,0.0,1.0,12.0,6.0,18.0,66.66666666666667,12.0,4.0,16.0,75.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Zverev,23.537303216999998,198.0,5015.0,1941.392584079955,0.0,1.0,19.0,3.0,22.0,86.36363636363636,16.0,2.0,18.0,88.88888888888889,0,Stan Wawrinka,35.6002737851,183.0,2230.0,1842.6244310511483,0.0,1.0,7.0,4.0,11.0,63.63636363636363,5.0,2.0,7.0,71.42857142857143,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Pablo Carreno Busta,29.311430527,188.0,2400.0,1834.0455573817055,1.0,0.0,14.0,6.0,20.0,70.0,10.0,4.0,14.0,71.42857142857143,0,Rafael Nadal,34.417522245,185.0,9850.0,2144.588114811946,0.0,1.0,11.0,1.0,12.0,91.66666666666667,2.0,0.0,2.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniil Medvedev,24.7255304586,,5980.0,1893.1765491573876,0.0,1.0,13.0,6.0,19.0,68.42105263157895,13.0,4.0,17.0,76.47058823529412,0,Milos Raonic,29.8507871321,196.0,2265.0,1854.8267162403808,0.0,1.0,16.0,5.0,21.0,76.19047619047619,15.0,4.0,19.0,78.94736842105263,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rafael Nadal,34.417522245,185.0,9850.0,2149.1757611676344,0.0,1.0,12.0,1.0,13.0,92.3076923076923,3.0,0.0,3.0,100.0,0,Alexander Zverev,23.537303216999998,198.0,5015.0,1952.9628328330898,1.0,0.0,20.0,3.0,23.0,86.95652173913044,17.0,2.0,19.0,89.47368421052632,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniil Medvedev,24.7255304586,,5980.0,1907.4176117314873,0.0,1.0,14.0,6.0,20.0,70.0,14.0,4.0,18.0,77.77777777777777,0,Alexander Zverev,23.537303216999998,198.0,5015.0,1977.146679646478,0.0,1.0,21.0,3.0,24.0,87.5,18.0,2.0,20.0,90.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dimitar Kuzmanov,27.285420944600002,,166.0,1517.8880882083554,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Salvatore Caruso,27.901437371700002,,813.0,1500.191029462598,0.0,1.0,3.0,7.0,10.0,30.0,2.0,4.0,6.0,33.333333333333336,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Richard Gasquet,34.395619438699995,185.0,1075.0,1667.1466055102885,0.0,1.0,3.0,6.0,9.0,33.333333333333336,3.0,5.0,8.0,37.5,0,Roberto Carballes Baena,27.633127994499997,,694.0,1585.288876459277,0.0,1.0,4.0,3.0,7.0,57.142857142857146,1.0,1.0,2.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Marin Cilic,32.114989733099996,198.0,1325.0,1716.8317040446846,0.0,1.0,7.0,7.0,14.0,50.0,5.0,5.0,10.0,50.0,0,Jonas Forejtek,19.6687200548,,95.0,1529.2946959307938,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vasek Pospisil,30.3819301848,193.0,863.0,1743.358510668951,0.0,1.0,4.0,4.0,8.0,50.0,4.0,3.0,7.0,57.142857142857146,0,Illya Marchenko,33.1718001369,185.0,263.0,1460.2231335441156,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Andrej Martin,31.1375770021,180.0,686.0,1516.9945321824302,0.0,1.0,1.0,3.0,4.0,25.0,0.0,1.0,1.0,0.0,0,Gilles Simon,35.8685831622,183.0,1005.0,1648.3260640873832,0.0,1.0,4.0,6.0,10.0,40.0,4.0,4.0,8.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
John Millman,31.405886379200002,183.0,1396.0,1683.6371708465438,0.0,1.0,8.0,8.0,16.0,50.0,7.0,5.0,12.0,58.333333333333336,0,Adrian Andreev,19.4962354552,,32.0,1479.6172536249385,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Nikoloz Basilashvili,28.711841204699997,185.0,1395.0,1575.0238337758065,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0,Marc Andrea Huesler,24.3778234086,,421.0,1535.845042906341,0.0,1.0,3.0,1.0,4.0,75.0,0.0,0.0,0.0,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jannik Sinner,19.2334017796,,1214.0,1717.8710868640153,0.0,0.0,11.0,6.0,17.0,64.70588235294117,4.0,3.0,7.0,57.142857142857146,0,Marton Fucsovics,28.7529089665,,1062.0,1683.039413949882,0.0,1.0,7.0,5.0,12.0,58.333333333333336,4.0,4.0,8.0,50.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Taro Daniel,27.783709787800003,,581.0,1526.8351718263393,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Aslan Karatsev,27.1813826146,,586.0,1442.7117130473848,0.0,1.0,1.0,2.0,3.0,33.333333333333336,1.0,2.0,3.0,33.333333333333336,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Mannarino,32.3641341547,183.0,1471.0,1658.6119215386182,1.0,0.0,9.0,9.0,18.0,50.0,9.0,6.0,15.0,60.0,0,Martin Klizan,31.3319644079,190.0,419.0,1522.024448585269,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Viktor Troicki,34.746064339499995,193.0,314.0,1549.467577223392,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Egor Gerasimov,27.994524298400002,,820.0,1694.4856296269575,0.0,1.0,4.0,5.0,9.0,44.44444444444444,4.0,4.0,8.0,50.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Radu Albot,30.995208761100002,,772.0,1580.5109877323052,0.0,1.0,5.0,6.0,11.0,45.45454545454545,4.0,4.0,8.0,50.0,0,Yuichi Sugita,32.1423682409,173.0,713.0,1520.5153246537573,0.0,1.0,1.0,3.0,4.0,25.0,1.0,2.0,3.0,33.333333333333336,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Felix Auger Aliassime,20.2546201232,,2216.0,1721.333559520108,0.0,1.0,10.0,9.0,19.0,52.63157894736842,9.0,6.0,15.0,60.0,0,Salvatore Caruso,27.901437371700002,,813.0,1517.0053050450038,0.0,1.0,4.0,7.0,11.0,36.36363636363637,3.0,4.0,7.0,42.857142857142854,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Richard Gasquet,34.395619438699995,185.0,1075.0,1679.445154762173,0.0,1.0,4.0,6.0,10.0,40.0,4.0,5.0,9.0,44.44444444444444,0,Jonas Forejtek,19.6687200548,,95.0,1553.1797768065303,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jan Lennard Struff,30.5434633812,,1450.0,1693.721030406586,0.0,1.0,8.0,9.0,17.0,47.05882352941177,7.0,6.0,13.0,53.84615384615385,0,Vasek Pospisil,30.3819301848,193.0,863.0,1748.6017036588423,0.0,1.0,5.0,4.0,9.0,55.55555555555556,5.0,3.0,8.0,62.5,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
John Millman,31.405886379200002,183.0,1396.0,1691.190918832934,0.0,1.0,9.0,8.0,17.0,52.94117647058823,8.0,5.0,13.0,61.53846153846154,0,Gilles Simon,35.8685831622,183.0,1005.0,1658.5505196602865,0.0,1.0,5.0,6.0,11.0,45.45454545454545,5.0,4.0,9.0,55.55555555555556,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Marc Andrea Huesler,24.3778234086,,421.0,1553.6416839367384,0.0,0.0,4.0,1.0,5.0,80.0,1.0,0.0,1.0,100.0,0,Jannik Sinner,19.2334017796,,1214.0,1732.2723815444954,0.0,0.0,12.0,6.0,18.0,66.66666666666667,5.0,3.0,8.0,62.5,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Alex De Minaur,21.7275838467,,1815.0,1801.8310828114963,0.0,1.0,10.0,6.0,16.0,62.5,10.0,4.0,14.0,71.42857142857143,0,Aslan Karatsev,27.1813826146,,586.0,1462.5117701870495,0.0,1.0,2.0,2.0,4.0,50.0,2.0,2.0,4.0,50.0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
